ID,Nombre,Cédula,Rol,Contraseña,Departamento,Municipio,Zona,Puesto,Mesa,Ubicación Completa,Activo,Presencia Verificada,Último Acceso
1846,QUIMBAYA_P02,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA SIMON BOLIVAR,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA SIMON BOLIVAR,Sí,No,Nunca
1842,QUIMBAYA_P03,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA SADEQUI,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA SADEQUI,Sí,No,Nunca
1847,QUIMBAYA_P03,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 02,I.E. SAGRADO CORAZON DE JESUS,,QUINDIO - QUIMBAYA - I.E. SAGRADO CORAZON DE JESUS,Sí,No,Nunca
1843,QUIMBAYA_P04,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA  ESPIRITU SANTO,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA  ESPIRITU SANTO,Sí,No,Nunca
1844,QUIMBAYA_P05,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA ANTONIA SANTOS,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA ANTONIA SANTOS,Sí,No,Nunca
1849,QUIMBAYA_P29,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 99,EL JAZMIN,,QUINDIO - QUIMBAYA - EL JAZMIN,Sí,No,Nunca
1850,QUIMBAYA_P30,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 99,INSTITUCION EDUCATIVA RURAL EL LAUREL,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA RURAL EL LAUREL,Sí,No,Nunca
1851,QUIMBAYA_P32,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 99,INSTITUCION EDUCATIVA  NARANJAL,,QUINDIO - QUIMBAYA - INSTITUCION EDUCATIVA  NARANJAL,Sí,No,Nunca
1852,QUIMBAYA_P53,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 99,LA MESA BAJA,,QUINDIO - QUIMBAYA - LA MESA BAJA,Sí,No,Nunca
1853,QUIMBAYA_P72,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 99,IE RAMON MESSA LONDOÑO,,QUINDIO - QUIMBAYA - IE RAMON MESSA LONDOÑO,Sí,No,Nunca
1854,QUIMBAYA_P73,Sin cédula,coordinador_puesto,test123,QUINDIO,QUIMBAYA,Zona 99,PUERTO ALEJANDRIA,,QUINDIO - QUIMBAYA - PUERTO ALEJANDRIA,Sí,No,Nunca
1855,SALENTO_P00,Sin cédula,coordinador_puesto,test123,QUINDIO,SALENTO,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - SALENTO - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
1856,SALENTO_P11,Sin cédula,coordinador_puesto,test123,QUINDIO,SALENTO,Zona 99,BOQUIA,,QUINDIO - SALENTO - BOQUIA,Sí,No,Nunca
1857,SALENTO_P14,Sin cédula,coordinador_puesto,test123,QUINDIO,SALENTO,Zona 99,CANAAN,,QUINDIO - SALENTO - CANAAN,Sí,No,Nunca
1858,SALENTO_P20,Sin cédula,coordinador_puesto,test123,QUINDIO,SALENTO,Zona 99,COCORA (PALESTINA),,QUINDIO - SALENTO - COCORA (PALESTINA),Sí,No,Nunca
1859,SALENTO_P54,Sin cédula,coordinador_puesto,test123,QUINDIO,SALENTO,Zona 99,LA NUBIA,,QUINDIO - SALENTO - LA NUBIA,Sí,No,Nunca
7,Super Admin,Sin cédula,super_admin,admin123,Sin ubicación,Sin ubicación,Sin ubicación,Sin ubicación,Sin ubicación,Sin ubicación,Sí,No,2025-12-16 19:39:06
8,super_admin,Sin cédula,super_admin,admin123,Sin ubicación,Sin ubicación,Sin ubicación,Sin ubicación,Sin ubicación,Sin ubicación,Sí,No,Nunca
1716,testigo_12345678,12345678,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE TERESITA MONTES SD LUIS C. GALAN S.,,QUINDIO - ARMENIA - IE TERESITA MONTES SD LUIS C. GALAN S.,Sí,Sí,2025-12-15 00:58:21
1860,testigo_2601010101001,2601010101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE TERESITA MONTES SD LUIS C. GALAN S.,,QUINDIO - ARMENIA - IE TERESITA MONTES SD LUIS C. GALAN S.,Sí,No,Nunca
1861,testigo_2601010102001,2601010102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE TERESITA MONTES SD LUIS C. GALAN S.,,QUINDIO - ARMENIA - IE TERESITA MONTES SD LUIS C. GALAN S.,Sí,No,Nunca
1862,testigo_2601010201001,2601010201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE LAURA VICUÑA,,QUINDIO - ARMENIA - IE LAURA VICUÑA,Sí,No,Nunca
1863,testigo_2601010202001,2601010202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE LAURA VICUÑA,,QUINDIO - ARMENIA - IE LAURA VICUÑA,Sí,No,Nunca
1864,testigo_2601010203001,2601010203001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE LAURA VICUÑA,,QUINDIO - ARMENIA - IE LAURA VICUÑA,Sí,No,Nunca
1865,testigo_2601010301001,2601010301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE INSTITUTO TECNICO INDUSTRIAL,,QUINDIO - ARMENIA - IE INSTITUTO TECNICO INDUSTRIAL,Sí,No,Nunca
1866,testigo_2601010401001,2601010401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE SIMON RODRIGUEZ,,QUINDIO - ARMENIA - IE SIMON RODRIGUEZ,Sí,No,Nunca
1867,testigo_2601010501001,2601010501001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE TERESITA MONTES SD PRINCIPAL,,QUINDIO - ARMENIA - IE TERESITA MONTES SD PRINCIPAL,Sí,No,Nunca
1868,testigo_2601010502001,2601010502001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 01,IE TERESITA MONTES SD PRINCIPAL,,QUINDIO - ARMENIA - IE TERESITA MONTES SD PRINCIPAL,Sí,No,Nunca
1869,testigo_2601020101001,2601020101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,IE RUFINO SUR SEDE MADRE MARCE,,QUINDIO - ARMENIA - IE RUFINO SUR SEDE MADRE MARCE,Sí,No,Nunca
1870,testigo_2601020102001,2601020102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,IE RUFINO SUR SEDE MADRE MARCE,,QUINDIO - ARMENIA - IE RUFINO SUR SEDE MADRE MARCE,Sí,No,Nunca
1871,testigo_2601020103001,2601020103001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,IE RUFINO SUR SEDE MADRE MARCE,,QUINDIO - ARMENIA - IE RUFINO SUR SEDE MADRE MARCE,Sí,No,Nunca
1872,testigo_2601020201001,2601020201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,I.E. ROSANA LONDOÑO,,QUINDIO - ARMENIA - I.E. ROSANA LONDOÑO,Sí,No,Nunca
1873,testigo_2601020202001,2601020202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,I.E. ROSANA LONDOÑO,,QUINDIO - ARMENIA - I.E. ROSANA LONDOÑO,Sí,No,Nunca
1874,testigo_2601020301001,2601020301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,IE MARCELINO CHAMPAGNAT,,QUINDIO - ARMENIA - IE MARCELINO CHAMPAGNAT,Sí,No,Nunca
1875,testigo_2601020302001,2601020302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,IE MARCELINO CHAMPAGNAT,,QUINDIO - ARMENIA - IE MARCELINO CHAMPAGNAT,Sí,No,Nunca
1876,testigo_2601020401001,2601020401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 02,IE RUFINO JOSE CUERVO SUR,,QUINDIO - ARMENIA - IE RUFINO JOSE CUERVO SUR,Sí,No,Nunca
1877,testigo_2601030101001,2601030101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE ZULDEMAYDA,,QUINDIO - ARMENIA - IE ZULDEMAYDA,Sí,No,Nunca
1878,testigo_2601030102001,2601030102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE ZULDEMAYDA,,QUINDIO - ARMENIA - IE ZULDEMAYDA,Sí,No,Nunca
1879,testigo_2601030201001,2601030201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE LOS QUINDOS,,QUINDIO - ARMENIA - IE LOS QUINDOS,Sí,No,Nunca
1880,testigo_2601030202001,2601030202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE LOS QUINDOS,,QUINDIO - ARMENIA - IE LOS QUINDOS,Sí,No,Nunca
1881,testigo_2601030301001,2601030301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE CIUDADELA DEL SUR,,QUINDIO - ARMENIA - IE CIUDADELA DEL SUR,Sí,No,Nunca
1882,testigo_2601030302001,2601030302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE CIUDADELA DEL SUR,,QUINDIO - ARMENIA - IE CIUDADELA DEL SUR,Sí,No,Nunca
1883,testigo_2601030303001,2601030303001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE CIUDADELA DEL SUR,,QUINDIO - ARMENIA - IE CIUDADELA DEL SUR,Sí,No,Nunca
1884,testigo_2601030401001,2601030401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE JUAN XXIII,,QUINDIO - ARMENIA - IE JUAN XXIII,Sí,No,Nunca
1885,testigo_2601030402001,2601030402001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE JUAN XXIII,,QUINDIO - ARMENIA - IE JUAN XXIII,Sí,No,Nunca
1886,testigo_2601030501001,2601030501001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 03,IE POLICARPA SALAVARRIETA,,QUINDIO - ARMENIA - IE POLICARPA SALAVARRIETA,Sí,No,Nunca
1887,testigo_2601040101001,2601040101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 04,IE NUESTRA SEÑORA DE BELEN,,QUINDIO - ARMENIA - IE NUESTRA SEÑORA DE BELEN,Sí,No,Nunca
1888,testigo_2601040102001,2601040102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 04,IE NUESTRA SEÑORA DE BELEN,,QUINDIO - ARMENIA - IE NUESTRA SEÑORA DE BELEN,Sí,No,Nunca
1889,testigo_2601040201001,2601040201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 04,IE LA ADIELA SEDE LA CECILIA,,QUINDIO - ARMENIA - IE LA ADIELA SEDE LA CECILIA,Sí,No,Nunca
1890,testigo_2601040202001,2601040202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 04,IE LA ADIELA SEDE LA CECILIA,,QUINDIO - ARMENIA - IE LA ADIELA SEDE LA CECILIA,Sí,No,Nunca
1891,testigo_2601040203001,2601040203001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 04,IE LA ADIELA SEDE LA CECILIA,,QUINDIO - ARMENIA - IE LA ADIELA SEDE LA CECILIA,Sí,No,Nunca
1892,testigo_2601040301001,2601040301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 04,IE LAS COLINAS,,QUINDIO - ARMENIA - IE LAS COLINAS,Sí,No,Nunca
1893,testigo_2601050101001,2601050101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE JESUS MARIA OCAMPO,,QUINDIO - ARMENIA - IE JESUS MARIA OCAMPO,Sí,No,Nunca
1894,testigo_2601050102001,2601050102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE JESUS MARIA OCAMPO,,QUINDIO - ARMENIA - IE JESUS MARIA OCAMPO,Sí,No,Nunca
1895,testigo_2601050201001,2601050201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE CIUDAD DORADA,,QUINDIO - ARMENIA - IE CIUDAD DORADA,Sí,No,Nunca
1896,testigo_2601050202001,2601050202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE CIUDAD DORADA,,QUINDIO - ARMENIA - IE CIUDAD DORADA,Sí,No,Nunca
1897,testigo_2601050301001,2601050301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE CAMILO TORRES,,QUINDIO - ARMENIA - IE CAMILO TORRES,Sí,No,Nunca
1898,testigo_2601050302001,2601050302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE CAMILO TORRES,,QUINDIO - ARMENIA - IE CAMILO TORRES,Sí,No,Nunca
1899,testigo_2601050401001,2601050401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 05,IE LUIS BERNAL GIRALDO,,QUINDIO - ARMENIA - IE LUIS BERNAL GIRALDO,Sí,No,Nunca
1900,testigo_2601060101001,2601060101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE RUFINO CUERVO CENT SEDE ANT,,QUINDIO - ARMENIA - IE RUFINO CUERVO CENT SEDE ANT,Sí,No,Nunca
1901,testigo_2601060201001,2601060201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE CAMARA JUNIOR,,QUINDIO - ARMENIA - IE CAMARA JUNIOR,Sí,No,Nunca
1902,testigo_2601060202001,2601060202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE CAMARA JUNIOR,,QUINDIO - ARMENIA - IE CAMARA JUNIOR,Sí,No,Nunca
1903,testigo_2601060301001,2601060301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE GUSTAVO MATAMOROS D. COSTA,,QUINDIO - ARMENIA - IE GUSTAVO MATAMOROS D. COSTA,Sí,No,Nunca
1904,testigo_2601060302001,2601060302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE GUSTAVO MATAMOROS D. COSTA,,QUINDIO - ARMENIA - IE GUSTAVO MATAMOROS D. COSTA,Sí,No,Nunca
1905,testigo_2601060303001,2601060303001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE GUSTAVO MATAMOROS D. COSTA,,QUINDIO - ARMENIA - IE GUSTAVO MATAMOROS D. COSTA,Sí,No,Nunca
1906,testigo_2601060401001,2601060401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 06,IE CAMARA JUNIOR SEDE LA PAVON,,QUINDIO - ARMENIA - IE CAMARA JUNIOR SEDE LA PAVON,Sí,No,Nunca
1907,testigo_2601070101001,2601070101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE RUFINO JOSE CUERVO CENTRO,,QUINDIO - ARMENIA - IE RUFINO JOSE CUERVO CENTRO,Sí,No,Nunca
1908,testigo_2601070102001,2601070102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE RUFINO JOSE CUERVO CENTRO,,QUINDIO - ARMENIA - IE RUFINO JOSE CUERVO CENTRO,Sí,No,Nunca
1909,testigo_2601070103001,2601070103001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE RUFINO JOSE CUERVO CENTRO,,QUINDIO - ARMENIA - IE RUFINO JOSE CUERVO CENTRO,Sí,No,Nunca
1910,testigo_2601070201001,2601070201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE ESCUELA NORMAL SUPERIOR,,QUINDIO - ARMENIA - IE ESCUELA NORMAL SUPERIOR,Sí,No,Nunca
1911,testigo_2601070202001,2601070202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE ESCUELA NORMAL SUPERIOR,,QUINDIO - ARMENIA - IE ESCUELA NORMAL SUPERIOR,Sí,No,Nunca
1912,testigo_2601070301001,2601070301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE CIUDADELA DE OCCIDENTE,,QUINDIO - ARMENIA - IE CIUDADELA DE OCCIDENTE,Sí,No,Nunca
1913,testigo_2601070302001,2601070302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE CIUDADELA DE OCCIDENTE,,QUINDIO - ARMENIA - IE CIUDADELA DE OCCIDENTE,Sí,No,Nunca
1914,testigo_2601070401001,2601070401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE CIUDADELA DE OCCIDENTE SD LA PATRIA,,QUINDIO - ARMENIA - IE CIUDADELA DE OCCIDENTE SD LA PATRIA,Sí,No,Nunca
1915,testigo_2601070402001,2601070402001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 07,IE CIUDADELA DE OCCIDENTE SD LA PATRIA,,QUINDIO - ARMENIA - IE CIUDADELA DE OCCIDENTE SD LA PATRIA,Sí,No,Nunca
1916,testigo_2601080101001,2601080101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,IE CIUDAD ARMENIA,,QUINDIO - ARMENIA - IE CIUDAD ARMENIA,Sí,No,Nunca
1917,testigo_2601080102001,2601080102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,IE CIUDAD ARMENIA,,QUINDIO - ARMENIA - IE CIUDAD ARMENIA,Sí,No,Nunca
1918,testigo_2601080201001,2601080201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,CENTRO ADMINISTRATIVO MUNICIPAL,,QUINDIO - ARMENIA - CENTRO ADMINISTRATIVO MUNICIPAL,Sí,No,Nunca
1919,testigo_2601080202001,2601080202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,CENTRO ADMINISTRATIVO MUNICIPAL,,QUINDIO - ARMENIA - CENTRO ADMINISTRATIVO MUNICIPAL,Sí,No,Nunca
1920,testigo_2601080203001,2601080203001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,CENTRO ADMINISTRATIVO MUNICIPAL,,QUINDIO - ARMENIA - CENTRO ADMINISTRATIVO MUNICIPAL,Sí,No,Nunca
1921,testigo_2601080204001,2601080204001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,CENTRO ADMINISTRATIVO MUNICIPAL,,QUINDIO - ARMENIA - CENTRO ADMINISTRATIVO MUNICIPAL,Sí,No,Nunca
1922,testigo_2601080301001,2601080301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,COL SAGRADO CORAZON DE JESUS B,,QUINDIO - ARMENIA - COL SAGRADO CORAZON DE JESUS B,Sí,No,Nunca
1923,testigo_2601080302001,2601080302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,COL SAGRADO CORAZON DE JESUS B,,QUINDIO - ARMENIA - COL SAGRADO CORAZON DE JESUS B,Sí,No,Nunca
1924,testigo_2601080401001,2601080401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 08,ESC. SUP. DE ADMINISTRACION PUBLICA ESAP,,QUINDIO - ARMENIA - ESC. SUP. DE ADMINISTRACION PUBLICA ESAP,Sí,No,Nunca
1925,testigo_2601090101001,2601090101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE CRISTOBAL COLON,,QUINDIO - ARMENIA - IE CRISTOBAL COLON,Sí,No,Nunca
1926,testigo_2601090102001,2601090102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE CRISTOBAL COLON,,QUINDIO - ARMENIA - IE CRISTOBAL COLON,Sí,No,Nunca
1927,testigo_2601090201001,2601090201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE GRAN COLOMBIA,,QUINDIO - ARMENIA - IE GRAN COLOMBIA,Sí,No,Nunca
1928,testigo_2601090202001,2601090202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE GRAN COLOMBIA,,QUINDIO - ARMENIA - IE GRAN COLOMBIA,Sí,No,Nunca
1929,testigo_2601090301001,2601090301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,COLISEO DEL CAFE,,QUINDIO - ARMENIA - COLISEO DEL CAFE,Sí,No,Nunca
1930,testigo_2601090302001,2601090302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,COLISEO DEL CAFE,,QUINDIO - ARMENIA - COLISEO DEL CAFE,Sí,No,Nunca
1931,testigo_2601090303001,2601090303001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,COLISEO DEL CAFE,,QUINDIO - ARMENIA - COLISEO DEL CAFE,Sí,No,Nunca
1932,testigo_2601090401001,2601090401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE INEM JOSE CELESTINO MUTIS,,QUINDIO - ARMENIA - IE INEM JOSE CELESTINO MUTIS,Sí,No,Nunca
1933,testigo_2601090402001,2601090402001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE INEM JOSE CELESTINO MUTIS,,QUINDIO - ARMENIA - IE INEM JOSE CELESTINO MUTIS,Sí,No,Nunca
1934,testigo_2601090501001,2601090501001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE CASD SEDE SANTA EUFRACIA,,QUINDIO - ARMENIA - IE CASD SEDE SANTA EUFRACIA,Sí,No,Nunca
1935,testigo_2601090502001,2601090502001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE CASD SEDE SANTA EUFRACIA,,QUINDIO - ARMENIA - IE CASD SEDE SANTA EUFRACIA,Sí,No,Nunca
1936,testigo_2601090503001,2601090503001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE CASD SEDE SANTA EUFRACIA,,QUINDIO - ARMENIA - IE CASD SEDE SANTA EUFRACIA,Sí,No,Nunca
1937,testigo_2601090601001,2601090601001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 09,IE CASD SEDE PRINCIPAL,,QUINDIO - ARMENIA - IE CASD SEDE PRINCIPAL,Sí,No,Nunca
1938,testigo_2601100101001,2601100101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,COLISEO SENA,,QUINDIO - ARMENIA - COLISEO SENA,Sí,No,Nunca
1939,testigo_2601100102001,2601100102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,COLISEO SENA,,QUINDIO - ARMENIA - COLISEO SENA,Sí,No,Nunca
1940,testigo_2601100201001,2601100201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,UNIVERSIDAD DEL QUINDIO,,QUINDIO - ARMENIA - UNIVERSIDAD DEL QUINDIO,Sí,No,Nunca
1941,testigo_2601100202001,2601100202001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,UNIVERSIDAD DEL QUINDIO,,QUINDIO - ARMENIA - UNIVERSIDAD DEL QUINDIO,Sí,No,Nunca
1942,testigo_2601100203001,2601100203001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,UNIVERSIDAD DEL QUINDIO,,QUINDIO - ARMENIA - UNIVERSIDAD DEL QUINDIO,Sí,No,Nunca
1943,testigo_2601100204001,2601100204001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,UNIVERSIDAD DEL QUINDIO,,QUINDIO - ARMENIA - UNIVERSIDAD DEL QUINDIO,Sí,No,Nunca
1944,testigo_2601100205001,2601100205001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,UNIVERSIDAD DEL QUINDIO,,QUINDIO - ARMENIA - UNIVERSIDAD DEL QUINDIO,Sí,No,Nunca
1945,testigo_2601100301001,2601100301001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,IE REPUBLICA DE FRANCIA,,QUINDIO - ARMENIA - IE REPUBLICA DE FRANCIA,Sí,No,Nunca
1946,testigo_2601100302001,2601100302001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,IE REPUBLICA DE FRANCIA,,QUINDIO - ARMENIA - IE REPUBLICA DE FRANCIA,Sí,No,Nunca
1947,testigo_2601100401001,2601100401001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,ESC. DE ADM. Y MERCADOTECNIA EAM,,QUINDIO - ARMENIA - ESC. DE ADM. Y MERCADOTECNIA EAM,Sí,No,Nunca
1948,testigo_2601100402001,2601100402001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,ESC. DE ADM. Y MERCADOTECNIA EAM,,QUINDIO - ARMENIA - ESC. DE ADM. Y MERCADOTECNIA EAM,Sí,No,Nunca
1949,testigo_2601100501001,2601100501001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,FUNDACION QUINDIANA DE ATENCION INTEGRAL,,QUINDIO - ARMENIA - FUNDACION QUINDIANA DE ATENCION INTEGRAL,Sí,No,Nunca
1950,testigo_2601100601001,2601100601001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,SENA CENTRO AGROINDUSTRIAL,,QUINDIO - ARMENIA - SENA CENTRO AGROINDUSTRIAL,Sí,No,Nunca
1951,testigo_2601100701001,2601100701001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,IE EUDORO GRANADA SD FUNDADORES,,QUINDIO - ARMENIA - IE EUDORO GRANADA SD FUNDADORES,Sí,No,Nunca
1952,testigo_2601100801001,2601100801001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 10,IE SANTA TERESA DE JESUS SD LA FLORIDA,,QUINDIO - ARMENIA - IE SANTA TERESA DE JESUS SD LA FLORIDA,Sí,No,Nunca
1953,testigo_2601900101001,2601900101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 90,ESTADIO CENTENARIO,,QUINDIO - ARMENIA - ESTADIO CENTENARIO,Sí,No,Nunca
1954,testigo_2601900102001,2601900102001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 90,ESTADIO CENTENARIO,,QUINDIO - ARMENIA - ESTADIO CENTENARIO,Sí,No,Nunca
1955,testigo_2601900103001,2601900103001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 90,ESTADIO CENTENARIO,,QUINDIO - ARMENIA - ESTADIO CENTENARIO,Sí,No,Nunca
1956,testigo_2601980101001,2601980101001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 98,CARCEL CENTRO PENITENCIARIO SA,,QUINDIO - ARMENIA - CARCEL CENTRO PENITENCIARIO SA,Sí,No,Nunca
1957,testigo_2601980201001,2601980201001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 98,CARCEL VILLA CRISTINA,,QUINDIO - ARMENIA - CARCEL VILLA CRISTINA,Sí,No,Nunca
1958,testigo_2601992701001,2601992701001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 99,EL CAIMO,,QUINDIO - ARMENIA - EL CAIMO,Sí,No,Nunca
1959,testigo_2601995801001,2601995801001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 99,MURILLO,,QUINDIO - ARMENIA - MURILLO,Sí,No,Nunca
1960,testigo_2601997001001,2601997001001,testigo_electoral,test123,QUINDIO,ARMENIA,Zona 99,FUND. MANOS UNIDAS DE DIOS (PANTANILLO),,QUINDIO - ARMENIA - FUND. MANOS UNIDAS DE DIOS (PANTANILLO),Sí,No,Nunca
1961,testigo_2605000001001,2605000001001,testigo_electoral,test123,QUINDIO,BUENAVISTA,Zona 00,PUESTO CABECERA MUNICIPAL,,QUINDIO - BUENAVISTA - PUESTO CABECERA MUNICIPAL,Sí,No,Nunca
1962,testigo_2605997001001,2605997001001,testigo_electoral,test123,QUINDIO,BUENAVISTA,Zona 99,IE RIO VERDE BAJO,,QUINDIO - BUENAVISTA - IE RIO VERDE BAJO,Sí,No,Nunca
